playerOne,gamesWon,gamesLost,gamesPlayed,winRatio,lane,playerTwo
Fizz,1,3,4,25,TOP,Rumble
Galio,2,2,4,50,TOP,Rumble
Gangplank,130,143,273,47.6190476190476,TOP,Rumble
Garen,94,65,159,59.1194968553459,TOP,Rumble
Gnar,55,42,97,56.701030927835,TOP,Rumble
Gragas,29,16,45,64.4444444444444,TOP,Rumble
Graves,18,18,36,50,TOP,Rumble
Gwen,31,28,59,52.5423728813559,TOP,Rumble
Hecarim,2,0,2,100,TOP,Rumble
Heimerdinger,9,13,22,40.9090909090909,TOP,Rumble
Illaoi,53,26,79,67.0886075949367,TOP,Rumble
Irelia,86,47,133,64.6616541353383,TOP,Rumble
Ivern,0,2,2,0,TOP,Rumble
Janna,5,0,5,100,TOP,Rumble
Jax,69,66,135,51.1111111111111,TOP,Rumble
Jayce,23,27,50,46,TOP,Rumble
Jhin,2,1,3,66.6666666666667,TOP,Rumble
Jinx,1,0,1,100,TOP,Rumble
Kaisa,2,1,3,66.6666666666667,TOP,Rumble
Kalista,2,0,2,100,TOP,Rumble
Karma,10,4,14,71.4285714285714,TOP,Rumble
Karthus,1,2,3,33.3333333333333,TOP,Rumble
Kassadin,2,0,2,100,TOP,Rumble
Katarina,3,7,10,30,TOP,Rumble
Kayle,99,65,164,60.3658536585366,TOP,Rumble
Kayn,2,5,7,28.5714285714286,TOP,Rumble
Kennen,30,14,44,68.1818181818182,TOP,Rumble
Khazix,1,1,2,50,TOP,Rumble
Kled,22,13,35,62.8571428571429,TOP,Rumble
KogMaw,0,2,2,0,TOP,Rumble
Leblanc,1,0,1,100,TOP,Rumble
LeeSin,3,1,4,75,TOP,Rumble
Leona,1,1,2,50,TOP,Rumble
Lillia,16,16,32,50,TOP,Rumble
Lissandra,3,4,7,42.8571428571429,TOP,Rumble
Lucian,1,2,3,33.3333333333333,TOP,Rumble
Lulu,2,0,2,100,TOP,Rumble
Lux,1,1,2,50,TOP,Rumble
Malphite,66,46,112,58.9285714285714,TOP,Rumble
Malzahar,6,5,11,54.5454545454545,TOP,Rumble
Maokai,8,1,9,88.8888888888889,TOP,Rumble
MasterYi,3,4,7,42.8571428571429,TOP,Rumble
MissFortune,1,0,1,100,TOP,Rumble
MonkeyKing,33,18,51,64.7058823529412,TOP,Rumble
Mordekaiser,98,84,182,53.8461538461538,TOP,Rumble
Morgana,0,1,1,0,TOP,Rumble
Nami,1,0,1,100,TOP,Rumble
Nasus,64,49,113,56.6371681415929,TOP,Rumble
Nautilus,0,2,2,0,TOP,Rumble
Neeko,5,2,7,71.4285714285714,TOP,Rumble
Nidalee,0,1,1,0,TOP,Rumble
Nilah,1,1,2,50,TOP,Rumble
Nocturne,2,1,3,66.6666666666667,TOP,Rumble
Nunu,0,1,1,0,TOP,Rumble
Olaf,30,25,55,54.5454545454545,TOP,Rumble
Ornn,74,54,128,57.8125,TOP,Rumble
Pantheon,29,19,48,60.4166666666667,TOP,Rumble
Poppy,9,13,22,40.9090909090909,TOP,Rumble
Pyke,0,2,2,0,TOP,Rumble
Qiyana,3,1,4,75,TOP,Rumble
Quinn,26,19,45,57.7777777777778,TOP,Rumble
Rammus,1,0,1,100,TOP,Rumble
RekSai,1,1,2,50,TOP,Rumble
Renata,1,1,2,50,TOP,Rumble
Renekton,40,32,72,55.5555555555556,TOP,Rumble
Rengar,16,9,25,64,TOP,Rumble
Riven,63,54,117,53.8461538461538,TOP,Rumble
Ryze,2,6,8,25,TOP,Rumble
Samira,1,3,4,25,TOP,Rumble
Sejuani,9,7,16,56.25,TOP,Rumble
Senna,0,2,2,0,TOP,Rumble
Seraphine,1,0,1,100,TOP,Rumble
Sett,85,58,143,59.4405594405594,TOP,Rumble
Shaco,5,4,9,55.5555555555556,TOP,Rumble
Shen,65,56,121,53.7190082644628,TOP,Rumble
Shyvana,5,3,8,62.5,TOP,Rumble
Singed,20,20,40,50,TOP,Rumble
Sion,68,57,125,54.4,TOP,Rumble
Skarner,1,1,2,50,TOP,Rumble
Soraka,0,4,4,0,TOP,Rumble
Swain,14,8,22,63.6363636363636,TOP,Rumble
Sylas,15,10,25,60,TOP,Rumble
TahmKench,48,18,66,72.7272727272727,TOP,Rumble
Taliyah,0,1,1,0,TOP,Rumble
Taric,2,1,3,66.6666666666667,TOP,Rumble
Teemo,137,104,241,56.8464730290456,TOP,Rumble
Thresh,0,2,2,0,TOP,Rumble
Tristana,0,3,3,0,TOP,Rumble
Trundle,28,15,43,65.1162790697674,TOP,Rumble
Tryndamere,55,42,97,56.701030927835,TOP,Rumble
TwistedFate,1,1,2,50,TOP,Rumble
Twitch,0,1,1,0,TOP,Rumble
Udyr,7,9,16,43.75,TOP,Rumble
Urgot,46,44,90,51.1111111111111,TOP,Rumble
Varus,1,1,2,50,TOP,Rumble
Vayne,26,27,53,49.0566037735849,TOP,Rumble
Veigar,3,0,3,100,TOP,Rumble
Velkoz,1,1,2,50,TOP,Rumble
Vex,1,0,1,100,TOP,Rumble
Vi,2,0,2,100,TOP,Rumble
Viego,4,6,10,40,TOP,Rumble
Viktor,3,4,7,42.8571428571429,TOP,Rumble
Vladimir,22,14,36,61.1111111111111,TOP,Rumble
Volibear,47,46,93,50.5376344086022,TOP,Rumble
Warwick,10,15,25,40,TOP,Rumble
Xerath,1,0,1,100,TOP,Rumble
XinZhao,2,1,3,66.6666666666667,TOP,Rumble
Yasuo,53,41,94,56.3829787234042,TOP,Rumble
Yone,74,52,126,58.7301587301587,TOP,Rumble
Yorick,45,36,81,55.5555555555556,TOP,Rumble
Yuumi,1,0,1,100,TOP,Rumble
Zac,4,0,4,100,TOP,Rumble
Zed,9,2,11,81.8181818181818,TOP,Rumble
Zeri,6,7,13,46.1538461538462,TOP,Rumble
Zoe,0,1,1,0,TOP,Rumble
Zyra,1,1,2,50,TOP,Rumble
Aatrox,2,0,2,100,JUNGLE,Rumble
Akshan,0,1,1,0,JUNGLE,Rumble
Amumu,11,13,24,45.8333333333333,JUNGLE,Rumble
Annie,0,1,1,0,JUNGLE,Rumble
Belveth,11,3,14,78.5714285714286,JUNGLE,Rumble
Chogath,0,1,1,0,JUNGLE,Rumble
Darius,0,1,1,0,JUNGLE,Rumble
Diana,38,33,71,53.5211267605634,JUNGLE,Rumble
DrMundo,1,1,2,50,JUNGLE,Rumble
Ekko,12,15,27,44.4444444444444,JUNGLE,Rumble
Elise,7,1,8,87.5,JUNGLE,Rumble
Evelynn,13,6,19,68.4210526315789,JUNGLE,Rumble
Fiddlesticks,7,10,17,41.1764705882353,JUNGLE,Rumble
Gragas,4,1,5,80,JUNGLE,Rumble
Graves,16,10,26,61.5384615384615,JUNGLE,Rumble
Gwen,3,1,4,75,JUNGLE,Rumble
Hecarim,19,20,39,48.7179487179487,JUNGLE,Rumble
Ivern,2,2,4,50,JUNGLE,Rumble
JarvanIV,11,12,23,47.8260869565217,JUNGLE,Rumble
Jax,2,2,4,50,JUNGLE,Rumble
Jhin,1,0,1,100,JUNGLE,Rumble
Karthus,7,5,12,58.3333333333333,JUNGLE,Rumble
Kayn,40,37,77,51.9480519480519,JUNGLE,Rumble
Khazix,22,23,45,48.8888888888889,JUNGLE,Rumble
Kindred,11,7,18,61.1111111111111,JUNGLE,Rumble
LeeSin,25,30,55,45.4545454545455,JUNGLE,Rumble
Leona,0,1,1,0,JUNGLE,Rumble
Lillia,7,10,17,41.1764705882353,JUNGLE,Rumble
Malphite,1,0,1,100,JUNGLE,Rumble
MasterYi,33,20,53,62.2641509433962,JUNGLE,Rumble
MonkeyKing,10,7,17,58.8235294117647,JUNGLE,Rumble
Mordekaiser,2,3,5,40,JUNGLE,Rumble
Morgana,1,1,2,50,JUNGLE,Rumble
Nasus,2,0,2,100,JUNGLE,Rumble
Nidalee,5,5,10,50,JUNGLE,Rumble
Nocturne,11,13,24,45.8333333333333,JUNGLE,Rumble
Nunu,15,7,22,68.1818181818182,JUNGLE,Rumble
Olaf,5,2,7,71.4285714285714,JUNGLE,Rumble
Pantheon,1,0,1,100,JUNGLE,Rumble
Poppy,9,4,13,69.2307692307692,JUNGLE,Rumble
Pyke,0,1,1,0,JUNGLE,Rumble
Qiyana,7,5,12,58.3333333333333,JUNGLE,Rumble
Rammus,15,3,18,83.3333333333333,JUNGLE,Rumble
RekSai,7,7,14,50,JUNGLE,Rumble
Rengar,16,8,24,66.6666666666667,JUNGLE,Rumble
Riven,1,1,2,50,JUNGLE,Rumble
Ryze,0,1,1,0,JUNGLE,Rumble
Sejuani,7,5,12,58.3333333333333,JUNGLE,Rumble
Shaco,20,21,41,48.780487804878,JUNGLE,Rumble
Shen,1,1,2,50,JUNGLE,Rumble
Shyvana,7,5,12,58.3333333333333,JUNGLE,Rumble
Singed,0,1,1,0,JUNGLE,Rumble
Sion,1,1,2,50,JUNGLE,Rumble
Skarner,7,3,10,70,JUNGLE,Rumble
Sylas,0,1,1,0,JUNGLE,Rumble
Taliyah,3,1,4,75,JUNGLE,Rumble
Talon,7,0,7,100,JUNGLE,Rumble
Teemo,0,1,1,0,JUNGLE,Rumble
Trundle,15,10,25,60,JUNGLE,Rumble
Twitch,3,3,6,50,JUNGLE,Rumble
Udyr,8,8,16,50,JUNGLE,Rumble
Vi,13,8,21,61.9047619047619,JUNGLE,Rumble
Viego,35,33,68,51.4705882352941,JUNGLE,Rumble
Volibear,19,12,31,61.2903225806452,JUNGLE,Rumble
Warwick,9,7,16,56.25,JUNGLE,Rumble
XinZhao,5,12,17,29.4117647058824,JUNGLE,Rumble
Yone,1,0,1,100,JUNGLE,Rumble
Zac,18,15,33,54.5454545454545,JUNGLE,Rumble
Zed,3,5,8,37.5,JUNGLE,Rumble
Zoe,0,1,1,0,JUNGLE,Rumble
Zyra,0,1,1,0,JUNGLE,Rumble
Aatrox,1,2,3,33.3333333333333,MIDDLE,Rumble
Ahri,34,28,62,54.8387096774194,MIDDLE,Rumble
Akali,38,37,75,50.6666666666667,MIDDLE,Rumble
Akshan,19,22,41,46.3414634146341,MIDDLE,Rumble
Anivia,10,7,17,58.8235294117647,MIDDLE,Rumble
Annie,11,9,20,55,MIDDLE,Rumble
Ashe,0,2,2,0,MIDDLE,Rumble
AurelionSol,4,6,10,40,MIDDLE,Rumble
Azir,9,3,12,75,MIDDLE,Rumble
Brand,11,4,15,73.3333333333333,MIDDLE,Rumble
Caitlyn,1,3,4,25,MIDDLE,Rumble
Cassiopeia,11,10,21,52.3809523809524,MIDDLE,Rumble
Chogath,0,1,1,0,MIDDLE,Rumble
Corki,15,18,33,45.4545454545455,MIDDLE,Rumble
Darius,1,1,2,50,MIDDLE,Rumble
Diana,5,5,10,50,MIDDLE,Rumble
DrMundo,1,0,1,100,MIDDLE,Rumble
Ekko,7,14,21,33.3333333333333,MIDDLE,Rumble
Ezreal,2,6,8,25,MIDDLE,Rumble
Fiddlesticks,1,0,1,100,MIDDLE,Rumble
Fizz,22,26,48,45.8333333333333,MIDDLE,Rumble
Galio,7,4,11,63.6363636363636,MIDDLE,Rumble
Gangplank,14,17,31,45.1612903225806,MIDDLE,Rumble
Garen,3,1,4,75,MIDDLE,Rumble
Gragas,5,4,9,55.5555555555556,MIDDLE,Rumble
Graves,3,0,3,100,MIDDLE,Rumble
Heimerdinger,5,2,7,71.4285714285714,MIDDLE,Rumble
Irelia,19,15,34,55.8823529411765,MIDDLE,Rumble
Jax,2,1,3,66.6666666666667,MIDDLE,Rumble
Jayce,1,4,5,20,MIDDLE,Rumble
Jhin,3,2,5,60,MIDDLE,Rumble
Jinx,0,1,1,0,MIDDLE,Rumble
Kaisa,12,8,20,60,MIDDLE,Rumble
Karma,2,2,4,50,MIDDLE,Rumble
Karthus,2,0,2,100,MIDDLE,Rumble
Kassadin,27,18,45,60,MIDDLE,Rumble
Katarina,61,69,130,46.9230769230769,MIDDLE,Rumble
Kayle,8,6,14,57.1428571428571,MIDDLE,Rumble
Kayn,0,1,1,0,MIDDLE,Rumble
Kennen,3,3,6,50,MIDDLE,Rumble
Khazix,0,1,1,0,MIDDLE,Rumble
KogMaw,1,2,3,33.3333333333333,MIDDLE,Rumble
Leblanc,17,14,31,54.8387096774194,MIDDLE,Rumble
LeeSin,0,1,1,0,MIDDLE,Rumble
Lillia,1,2,3,33.3333333333333,MIDDLE,Rumble
Lissandra,10,9,19,52.6315789473684,MIDDLE,Rumble
Lucian,1,2,3,33.3333333333333,MIDDLE,Rumble
Lulu,0,1,1,0,MIDDLE,Rumble
Lux,28,29,57,49.1228070175439,MIDDLE,Rumble
Malphite,0,3,3,0,MIDDLE,Rumble
Malzahar,19,18,37,51.3513513513513,MIDDLE,Rumble
Maokai,0,1,1,0,MIDDLE,Rumble
MasterYi,1,0,1,100,MIDDLE,Rumble
MissFortune,2,2,4,50,MIDDLE,Rumble
MonkeyKing,0,2,2,0,MIDDLE,Rumble
Mordekaiser,1,0,1,100,MIDDLE,Rumble
Morgana,2,0,2,100,MIDDLE,Rumble
Nasus,0,1,1,0,MIDDLE,Rumble
Neeko,7,6,13,53.8461538461538,MIDDLE,Rumble
Nidalee,0,1,1,0,MIDDLE,Rumble
Nunu,1,3,4,25,MIDDLE,Rumble
Olaf,1,0,1,100,MIDDLE,Rumble
Orianna,9,12,21,42.8571428571429,MIDDLE,Rumble
Pantheon,6,5,11,54.5454545454545,MIDDLE,Rumble
Pyke,4,8,12,33.3333333333333,MIDDLE,Rumble
Qiyana,17,18,35,48.5714285714286,MIDDLE,Rumble
Renata,0,1,1,0,MIDDLE,Rumble
Renekton,0,5,5,0,MIDDLE,Rumble
Riven,2,0,2,100,MIDDLE,Rumble
Ryze,5,7,12,41.6666666666667,MIDDLE,Rumble
Samira,1,0,1,100,MIDDLE,Rumble
Senna,2,0,2,100,MIDDLE,Rumble
Seraphine,5,7,12,41.6666666666667,MIDDLE,Rumble
Sett,2,2,4,50,MIDDLE,Rumble
Shaco,0,1,1,0,MIDDLE,Rumble
Shyvana,0,2,2,0,MIDDLE,Rumble
Singed,2,2,4,50,MIDDLE,Rumble
Sion,0,1,1,0,MIDDLE,Rumble
Sivir,0,1,1,0,MIDDLE,Rumble
Soraka,1,1,2,50,MIDDLE,Rumble
Swain,12,9,21,57.1428571428571,MIDDLE,Rumble
Sylas,34,46,80,42.5,MIDDLE,Rumble
Syndra,11,8,19,57.8947368421053,MIDDLE,Rumble
TahmKench,2,1,3,66.6666666666667,MIDDLE,Rumble
Taliyah,3,6,9,33.3333333333333,MIDDLE,Rumble
Talon,11,9,20,55,MIDDLE,Rumble
Teemo,0,1,1,0,MIDDLE,Rumble
Tristana,3,3,6,50,MIDDLE,Rumble
TwistedFate,12,13,25,48,MIDDLE,Rumble
Twitch,0,3,3,0,MIDDLE,Rumble
Urgot,1,2,3,33.3333333333333,MIDDLE,Rumble
Varus,4,7,11,36.3636363636364,MIDDLE,Rumble
Vayne,0,1,1,0,MIDDLE,Rumble
Veigar,30,28,58,51.7241379310345,MIDDLE,Rumble
Velkoz,11,5,16,68.75,MIDDLE,Rumble
Vex,25,20,45,55.5555555555556,MIDDLE,Rumble
Vi,0,1,1,0,MIDDLE,Rumble
Viego,2,0,2,100,MIDDLE,Rumble
Viktor,44,26,70,62.8571428571429,MIDDLE,Rumble
Vladimir,39,41,80,48.75,MIDDLE,Rumble
Volibear,1,1,2,50,MIDDLE,Rumble
Xayah,0,1,1,0,MIDDLE,Rumble
Xerath,14,7,21,66.6666666666667,MIDDLE,Rumble
Yasuo,120,133,253,47.4308300395257,MIDDLE,Rumble
Yone,55,67,122,45.0819672131148,MIDDLE,Rumble
Yorick,0,1,1,0,MIDDLE,Rumble
Zac,1,0,1,100,MIDDLE,Rumble
Zed,57,60,117,48.7179487179487,MIDDLE,Rumble
Zeri,5,8,13,38.4615384615385,MIDDLE,Rumble
Ziggs,3,4,7,42.8571428571429,MIDDLE,Rumble
Zilean,4,3,7,57.1428571428571,MIDDLE,Rumble
Zoe,7,8,15,46.6666666666667,MIDDLE,Rumble
Zyra,0,1,1,0,MIDDLE,Rumble
Aphelios,2,2,4,50,BOTTOM,Rumble
Ashe,4,3,7,57.1428571428571,BOTTOM,Rumble
Caitlyn,5,2,7,71.4285714285714,BOTTOM,Rumble
Draven,5,2,7,71.4285714285714,BOTTOM,Rumble
Ezreal,4,5,9,44.4444444444444,BOTTOM,Rumble
Jhin,5,5,10,50,BOTTOM,Rumble
Jinx,4,3,7,57.1428571428571,BOTTOM,Rumble
Kaisa,3,6,9,33.3333333333333,BOTTOM,Rumble
Kalista,1,3,4,25,BOTTOM,Rumble
Katarina,1,0,1,100,BOTTOM,Rumble
KogMaw,2,2,4,50,BOTTOM,Rumble
Lucian,6,4,10,60,BOTTOM,Rumble
MissFortune,4,3,7,57.1428571428571,BOTTOM,Rumble
Nilah,2,0,2,100,BOTTOM,Rumble
Samira,2,4,6,33.3333333333333,BOTTOM,Rumble
Seraphine,0,1,1,0,BOTTOM,Rumble
Sivir,3,4,7,42.8571428571429,BOTTOM,Rumble
Tristana,0,3,3,0,BOTTOM,Rumble
Twitch,5,2,7,71.4285714285714,BOTTOM,Rumble
Varus,0,2,2,0,BOTTOM,Rumble
Vayne,4,3,7,57.1428571428571,BOTTOM,Rumble
Veigar,1,1,2,50,BOTTOM,Rumble
Yasuo,2,0,2,100,BOTTOM,Rumble
Zeri,4,0,4,100,BOTTOM,Rumble
Ziggs,1,1,2,50,BOTTOM,Rumble
Zyra,0,1,1,0,BOTTOM,Rumble
Aatrox,0,1,1,0,UTILITY,Rumble
Ahri,1,0,1,100,UTILITY,Rumble
Alistar,1,0,1,100,UTILITY,Rumble
Ashe,3,1,4,75,UTILITY,Rumble
Bard,2,3,5,40,UTILITY,Rumble
Blitzcrank,7,4,11,63.6363636363636,UTILITY,Rumble
Brand,4,2,6,66.6666666666667,UTILITY,Rumble
Braum,2,3,5,40,UTILITY,Rumble
Chogath,0,1,1,0,UTILITY,Rumble
Evelynn,0,1,1,0,UTILITY,Rumble
Galio,2,2,4,50,UTILITY,Rumble
Garen,0,1,1,0,UTILITY,Rumble
Ivern,1,0,1,100,UTILITY,Rumble
Janna,3,4,7,42.8571428571429,UTILITY,Rumble
Karma,5,3,8,62.5,UTILITY,Rumble
Leona,2,1,3,66.6666666666667,UTILITY,Rumble
Lulu,9,3,12,75,UTILITY,Rumble
Lux,9,2,11,81.8181818181818,UTILITY,Rumble
Malphite,1,0,1,100,UTILITY,Rumble
MonkeyKing,0,1,1,0,UTILITY,Rumble
Morgana,8,2,10,80,UTILITY,Rumble
Nami,18,7,25,72,UTILITY,Rumble
Nautilus,4,2,6,66.6666666666667,UTILITY,Rumble
Pantheon,2,2,4,50,UTILITY,Rumble
Pyke,7,4,11,63.6363636363636,UTILITY,Rumble
Rakan,0,1,1,0,UTILITY,Rumble
Renata,7,1,8,87.5,UTILITY,Rumble
Senna,9,7,16,56.25,UTILITY,Rumble
Seraphine,6,0,6,100,UTILITY,Rumble
Shaco,0,1,1,0,UTILITY,Rumble
Sona,2,1,3,66.6666666666667,UTILITY,Rumble
Soraka,3,3,6,50,UTILITY,Rumble
Swain,3,1,4,75,UTILITY,Rumble
TahmKench,1,0,1,100,UTILITY,Rumble
Taliyah,1,0,1,100,UTILITY,Rumble
Taric,0,1,1,0,UTILITY,Rumble
Thresh,5,2,7,71.4285714285714,UTILITY,Rumble
Trundle,0,1,1,0,UTILITY,Rumble
Varus,0,1,1,0,UTILITY,Rumble
Xerath,2,1,3,66.6666666666667,UTILITY,Rumble
Yuumi,8,5,13,61.5384615384615,UTILITY,Rumble
Ziggs,1,0,1,100,UTILITY,Rumble
Zilean,4,1,5,80,UTILITY,Rumble
Zyra,4,6,10,40,UTILITY,Rumble
Aatrox,35,35,70,50,TOP,Ryze
Ahri,3,1,4,75,TOP,Ryze
Akali,28,26,54,51.8518518518518,TOP,Ryze
Akshan,24,11,35,68.5714285714286,TOP,Ryze
Alistar,0,1,1,0,TOP,Ryze
Anivia,0,3,3,0,TOP,Ryze
Annie,0,1,1,0,TOP,Ryze
Aphelios,1,0,1,100,TOP,Ryze
Ashe,2,2,4,50,TOP,Ryze
AurelionSol,1,1,2,50,TOP,Ryze
Azir,2,0,2,100,TOP,Ryze
Belveth,0,1,1,0,TOP,Ryze
Brand,2,0,2,100,TOP,Ryze
Caitlyn,2,0,2,100,TOP,Ryze
Camille,32,20,52,61.5384615384615,TOP,Ryze
Cassiopeia,4,4,8,50,TOP,Ryze
Chogath,20,13,33,60.6060606060606,TOP,Ryze
Corki,0,2,2,0,TOP,Ryze
Darius,54,44,98,55.1020408163265,TOP,Ryze
Draven,1,0,1,100,TOP,Ryze
DrMundo,17,13,30,56.6666666666667,TOP,Ryze
Ekko,3,2,5,60,TOP,Ryze
Ezreal,0,4,4,0,TOP,Ryze
Fiora,39,36,75,52,TOP,Ryze
Galio,1,1,2,50,TOP,Ryze
Gangplank,67,72,139,48.2014388489209,TOP,Ryze
Garen,47,23,70,67.1428571428571,TOP,Ryze
Gnar,22,23,45,48.8888888888889,TOP,Ryze
Gragas,7,10,17,41.1764705882353,TOP,Ryze
Graves,11,13,24,45.8333333333333,TOP,Ryze
Gwen,19,16,35,54.2857142857143,TOP,Ryze
Hecarim,0,1,1,0,TOP,Ryze
Heimerdinger,5,7,12,41.6666666666667,TOP,Ryze
Illaoi,20,12,32,62.5,TOP,Ryze
Irelia,49,19,68,72.0588235294118,TOP,Ryze
Janna,2,0,2,100,TOP,Ryze
JarvanIV,0,2,2,0,TOP,Ryze
Jax,42,28,70,60,TOP,Ryze
Jayce,18,14,32,56.25,TOP,Ryze
Jhin,1,0,1,100,TOP,Ryze
Jinx,1,0,1,100,TOP,Ryze
Kalista,1,2,3,33.3333333333333,TOP,Ryze
Karma,2,4,6,33.3333333333333,TOP,Ryze
Kassadin,2,2,4,50,TOP,Ryze
Katarina,5,2,7,71.4285714285714,TOP,Ryze
Kayle,57,38,95,60,TOP,Ryze
Kayn,3,3,6,50,TOP,Ryze
Kennen,13,17,30,43.3333333333333,TOP,Ryze
Kled,11,4,15,73.3333333333333,TOP,Ryze
KogMaw,1,0,1,100,TOP,Ryze
Leblanc,0,2,2,0,TOP,Ryze
LeeSin,1,6,7,14.2857142857143,TOP,Ryze
Lillia,15,9,24,62.5,TOP,Ryze
Lissandra,2,1,3,66.6666666666667,TOP,Ryze
Lucian,2,2,4,50,TOP,Ryze
Lulu,0,1,1,0,TOP,Ryze
Lux,2,1,3,66.6666666666667,TOP,Ryze
Malphite,21,23,44,47.7272727272727,TOP,Ryze
Malzahar,2,3,5,40,TOP,Ryze
Maokai,2,0,2,100,TOP,Ryze
MasterYi,0,2,2,0,TOP,Ryze
MonkeyKing,12,10,22,54.5454545454545,TOP,Ryze
Mordekaiser,42,38,80,52.5,TOP,Ryze
Nasus,37,20,57,64.9122807017544,TOP,Ryze
Nautilus,1,1,2,50,TOP,Ryze
Neeko,2,2,4,50,TOP,Ryze
Nilah,2,0,2,100,TOP,Ryze
Nunu,0,1,1,0,TOP,Ryze
Olaf,15,4,19,78.9473684210526,TOP,Ryze
Orianna,0,1,1,0,TOP,Ryze
Ornn,23,17,40,57.5,TOP,Ryze
Pantheon,3,10,13,23.0769230769231,TOP,Ryze
Poppy,5,5,10,50,TOP,Ryze
Pyke,3,1,4,75,TOP,Ryze
Qiyana,1,4,5,20,TOP,Ryze
Quinn,15,15,30,50,TOP,Ryze
Rakan,1,0,1,100,TOP,Ryze
Rammus,3,0,3,100,TOP,Ryze
Renekton,19,22,41,46.3414634146341,TOP,Ryze
Rengar,11,5,16,68.75,TOP,Ryze
Riven,24,24,48,50,TOP,Ryze
Rumble,6,2,8,75,TOP,Ryze
Sejuani,0,3,3,0,TOP,Ryze
Senna,1,0,1,100,TOP,Ryze
Seraphine,0,1,1,0,TOP,Ryze
Sett,36,25,61,59.0163934426229,TOP,Ryze
Shaco,4,1,5,80,TOP,Ryze
Shen,38,22,60,63.3333333333333,TOP,Ryze
Shyvana,3,4,7,42.8571428571429,TOP,Ryze
Singed,21,12,33,63.6363636363636,TOP,Ryze
Sion,53,34,87,60.9195402298851,TOP,Ryze
Sivir,0,1,1,0,TOP,Ryze
Skarner,1,0,1,100,TOP,Ryze
Sona,1,0,1,100,TOP,Ryze
Soraka,2,0,2,100,TOP,Ryze
Swain,9,5,14,64.2857142857143,TOP,Ryze
Sylas,11,9,20,55,TOP,Ryze
Syndra,1,0,1,100,TOP,Ryze
TahmKench,22,18,40,55,TOP,Ryze
Taliyah,1,0,1,100,TOP,Ryze
Talon,1,0,1,100,TOP,Ryze
Taric,0,1,1,0,TOP,Ryze
Teemo,85,46,131,64.8854961832061,TOP,Ryze
Thresh,1,3,4,25,TOP,Ryze
Tristana,1,0,1,100,TOP,Ryze
Trundle,11,6,17,64.7058823529412,TOP,Ryze
Tryndamere,34,26,60,56.6666666666667,TOP,Ryze
TwistedFate,1,1,2,50,TOP,Ryze
Twitch,2,1,3,66.6666666666667,TOP,Ryze
Udyr,5,6,11,45.4545454545455,TOP,Ryze
Urgot,21,17,38,55.2631578947368,TOP,Ryze
Varus,2,0,2,100,TOP,Ryze
Vayne,16,19,35,45.7142857142857,TOP,Ryze
Veigar,3,6,9,33.3333333333333,TOP,Ryze
Velkoz,0,1,1,0,TOP,Ryze
Vex,1,2,3,33.3333333333333,TOP,Ryze
Vi,0,1,1,0,TOP,Ryze
Viego,6,2,8,75,TOP,Ryze
Viktor,7,1,8,87.5,TOP,Ryze
Vladimir,13,8,21,61.9047619047619,TOP,Ryze
Volibear,25,24,49,51.0204081632653,TOP,Ryze
Warwick,8,8,16,50,TOP,Ryze
Xerath,2,0,2,100,TOP,Ryze
XinZhao,2,0,2,100,TOP,Ryze
Yasuo,37,22,59,62.7118644067797,TOP,Ryze
Yone,39,36,75,52,TOP,Ryze
Yorick,31,16,47,65.9574468085106,TOP,Ryze
Yuumi,0,1,1,0,TOP,Ryze
Zac,0,3,3,0,TOP,Ryze
Zed,4,2,6,66.6666666666667,TOP,Ryze
Zeri,9,8,17,52.9411764705882,TOP,Ryze
Ziggs,1,0,1,100,TOP,Ryze
Zilean,1,0,1,100,TOP,Ryze
Amumu,1,1,2,50,JUNGLE,Ryze
Ashe,2,0,2,100,JUNGLE,Ryze
Belveth,4,1,5,80,JUNGLE,Ryze
Brand,1,0,1,100,JUNGLE,Ryze
Corki,1,0,1,100,JUNGLE,Ryze
Darius,1,0,1,100,JUNGLE,Ryze
Diana,5,1,6,83.3333333333333,JUNGLE,Ryze
Ekko,4,2,6,66.6666666666667,JUNGLE,Ryze
Elise,0,1,1,0,JUNGLE,Ryze
Evelynn,2,1,3,66.6666666666667,JUNGLE,Ryze
Fiddlesticks,1,0,1,100,JUNGLE,Ryze
Gragas,0,1,1,0,JUNGLE,Ryze
Graves,1,1,2,50,JUNGLE,Ryze
Hecarim,3,0,3,100,JUNGLE,Ryze
Ivern,2,0,2,100,JUNGLE,Ryze
Jax,1,0,1,100,JUNGLE,Ryze
Kayn,5,3,8,62.5,JUNGLE,Ryze
Kennen,1,0,1,100,JUNGLE,Ryze
Khazix,1,2,3,33.3333333333333,JUNGLE,Ryze
LeeSin,5,2,7,71.4285714285714,JUNGLE,Ryze
Lillia,2,0,2,100,JUNGLE,Ryze
Malphite,1,0,1,100,JUNGLE,Ryze
MasterYi,1,3,4,25,JUNGLE,Ryze
MissFortune,2,0,2,100,JUNGLE,Ryze
MonkeyKing,2,0,2,100,JUNGLE,Ryze
Nidalee,4,3,7,57.1428571428571,JUNGLE,Ryze
Nocturne,1,0,1,100,JUNGLE,Ryze
Nunu,1,0,1,100,JUNGLE,Ryze
Poppy,1,0,1,100,JUNGLE,Ryze
Pyke,1,0,1,100,JUNGLE,Ryze
Qiyana,2,0,2,100,JUNGLE,Ryze
